,time,MPL,MOAS_prefix_num,MOAS_AS,MOAS,new_MOAS,MOAS_num,withdraw_num,peer_increase,peer_num,new_prefix_num,MOAS_Ann_num,own_Ann_num,new_sub_prefix,Victim_AS,Diff_Ann,duplicate_ann,withdraw_unique_prefix_num,withdraw_unique_prefix,diff_3,diff_2,diff_4,label_0,label_1,label_2,label_3,len_path8,len_path7,len_path9,len_path11,len_path12,ann_shorter_1,ann_longer_1,len_path14,ann_longer_3,diff_1,ann_shorter_3,len_path6,len_path4,ann_shorter_2,ann_longer_2,diff_6,diff_5,len_path10,ann_longer_0,ann_shorter_4,ann_longer_4,len_path5,len_path13,diff_7,ann_shorter_5,ann_longer_5,diff_8,ann_shorter_7,diff_10,ann_longer_6,ann_shorter_6,diff_9,len_path15
1587796860.0,2020-04-25 06:41:00,0,0,"defaultdict(<class 'set'>, {})",set(),0,0,0,0,24,0,0,0,set(),24309,0,0,0,set(),,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1587796920.0,2020-04-25 06:42:00,0,0,"defaultdict(<class 'set'>, {})",set(),0,0,0,0,24,0,0,0,set(),24309,0,0,0,set(),,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1587796980.0,2020-04-25 06:43:00,0,0,"defaultdict(<class 'set'>, {})",set(),0,0,0,0,24,0,0,0,set(),24309,0,0,0,set(),,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1587797040.0,2020-04-25 06:44:00,0,0,"defaultdict(<class 'set'>, {})",set(),0,0,0,0,24,0,0,0,set(),24309,0,0,0,set(),,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1587797100.0,2020-04-25 06:45:00,11,0,"defaultdict(<class 'set'>, {})",set(),0,0,0,0,24,0,0,1,set(),24309,1,0,0,set(),,,1.0,0,0,0,0,,,,1.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,
1587797160.0,2020-04-25 06:46:00,6,0,"defaultdict(<class 'set'>, {})",set(),0,0,3,1,25,0,0,66,set(),24309,4,61,3,"{'49.207.38.0/24', '49.207.39.0/24', '49.207.37.0/24'}",,1.0,2.0,0,0,0,0,,1.0,,,,1.0,,1.0,2.0,1.0,,2.0,1.0,,,,,,1.0,,,,,,,,,,,,,,
1587797220.0,2020-04-25 06:47:00,7,0,"defaultdict(<class 'set'>, {})",set(),0,0,73,0,25,0,0,96,set(),24309,4,92,18,"{'124.123.80.0/22', '49.206.16.0/21', '49.207.37.0/24', '49.206.226.0/24', '49.206.24.0/21', '49.206.8.0/21', '49.206.251.0/24', '106.51.240.0/22', '49.206.0.0/21', '49.207.39.0/24', '106.51.136.0/22', '124.123.104.0/22', '49.207.38.0/24', '49.205.84.0/22', '49.206.228.0/22', '49.205.73.0/24', '106.51.140.0/22', '49.205.77.0/24'}",1.0,,2.0,0,0,0,0,,1.0,1.0,1.0,,,,,1.0,1.0,1.0,,1.0,1.0,,,,,1.0,,,,,,,,,,,,,,
1587797280.0,2020-04-25 06:48:00,14,0,"defaultdict(<class 'set'>, {})",set(),0,0,0,0,25,0,0,10,set(),24309,7,3,0,set(),3.0,2.0,2.0,0,0,0,0,2.0,2.0,2.0,,,1.0,3.0,1.0,1.0,,,,,,1.0,,,,1.0,,,,,,,,,,,,,,
1587797340.0,2020-04-25 06:49:00,0,0,"defaultdict(<class 'set'>, {})",set(),0,0,1,0,25,0,0,0,set(),24309,0,0,1,{'49.205.84.0/22'},,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1587797400.0,2020-04-25 06:50:00,11,0,"defaultdict(<class 'set'>, {})",set(),0,0,0,0,25,0,0,1,set(),24309,1,0,0,set(),,,1.0,0,0,0,0,,,,1.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,
1587797460.0,2020-04-25 06:51:00,0,0,"defaultdict(<class 'set'>, {})",set(),0,0,0,0,25,0,0,0,set(),24309,0,0,0,set(),,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1587797520.0,2020-04-25 06:52:00,0,0,"defaultdict(<class 'set'>, {})",set(),0,0,0,0,25,0,0,1,set(),24309,0,1,0,set(),,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1587797580.0,2020-04-25 06:53:00,9,0,"defaultdict(<class 'set'>, {})",set(),0,0,1,0,25,0,0,7,set(),24309,5,2,1,{'49.205.84.0/22'},1.0,1.0,2.0,0,0,0,0,2.0,1.0,1.0,,,2.0,2.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,
1587797640.0,2020-04-25 06:54:00,0,0,"defaultdict(<class 'set'>, {})",set(),0,0,0,0,25,0,0,0,set(),24309,0,0,0,set(),,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1587797700.0,2020-04-25 06:55:00,11,0,"defaultdict(<class 'set'>, {})",set(),0,0,0,0,25,0,0,1,set(),24309,1,0,0,set(),,,1.0,0,0,0,0,,,,1.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,
1587797760.0,2020-04-25 06:56:00,0,0,"defaultdict(<class 'set'>, {})",set(),0,0,0,0,25,0,0,1,set(),24309,0,1,0,set(),,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1587797820.0,2020-04-25 06:57:00,0,0,"defaultdict(<class 'set'>, {})",set(),0,0,0,0,25,0,0,0,set(),24309,0,0,0,set(),,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1587797880.0,2020-04-25 06:58:00,7,0,"defaultdict(<class 'set'>, {})",set(),0,0,1,0,25,0,0,5,set(),24309,5,0,1,{'49.205.84.0/22'},1.0,,2.0,0,0,0,0,1.0,1.0,1.0,1.0,,2.0,,1.0,1.0,2.0,1.0,,,,,,,,1.0,,,,,,,,,,,,,,
1587797940.0,2020-04-25 06:59:00,0,0,"defaultdict(<class 'set'>, {})",set(),0,0,0,0,25,0,0,1,set(),24309,0,1,0,set(),,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1587798000.0,2020-04-25 07:00:00,14,0,"defaultdict(<class 'set'>, {})",set(),0,0,1,0,25,0,0,1,set(),24309,1,0,1,{'49.205.84.0/22'},,,1.0,0,0,0,0,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,
1587798060.0,2020-04-25 07:01:00,14,0,"defaultdict(<class 'set'>, {})",set(),0,0,0,0,25,0,0,3,set(),24309,2,1,0,set(),,,2.0,0,0,0,0,,,,1.0,,,,1.0,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,
1587798120.0,2020-04-25 07:02:00,8,0,"defaultdict(<class 'set'>, {})",set(),0,0,1,0,25,0,0,2,set(),24309,2,0,1,{'49.205.84.0/22'},1.0,,1.0,0,0,0,0,1.0,,,1.0,,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,
1587798180.0,2020-04-25 07:03:00,0,0,"defaultdict(<class 'set'>, {})",set(),0,0,1,0,25,0,0,1,set(),24309,0,1,1,{'49.205.84.0/22'},,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1587798240.0,2020-04-25 07:04:00,8,0,"defaultdict(<class 'set'>, {})",set(),0,0,0,0,25,0,0,3,set(),24309,1,2,0,set(),,1.0,,0,0,0,0,1.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,
1587798300.0,2020-04-25 07:05:00,14,0,"defaultdict(<class 'set'>, {})",set(),0,0,1,0,25,0,0,3,set(),24309,2,1,1,{'49.205.84.0/22'},,,1.0,0,0,0,0,1.0,,,,,,,1.0,1.0,1.0,,,,,,,,,1.0,,,,,,,,,,,,,,
1587798360.0,2020-04-25 07:06:00,11,0,"defaultdict(<class 'set'>, {})",set(),0,0,0,0,25,0,0,2,set(),24309,1,1,0,set(),,,1.0,0,0,0,0,,,,1.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,
1587798420.0,2020-04-25 07:07:00,11,0,"defaultdict(<class 'set'>, {})",set(),0,0,1,0,25,0,0,2,set(),24309,2,0,1,{'49.205.84.0/22'},,,2.0,0,0,0,0,,,,1.0,,,,1.0,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,
1587798480.0,2020-04-25 07:08:00,14,0,"defaultdict(<class 'set'>, {})",set(),0,0,0,0,25,0,0,8,set(),24309,4,4,0,set(),1.0,1.0,2.0,0,0,0,0,1.0,1.0,1.0,,,1.0,2.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,
1587798540.0,2020-04-25 07:09:00,0,0,"defaultdict(<class 'set'>, {})",set(),0,0,1,0,25,0,0,0,set(),24309,0,0,1,{'49.205.84.0/22'},,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1587798600.0,2020-04-25 07:10:00,11,0,"defaultdict(<class 'set'>, {})",set(),0,0,0,0,25,0,0,2,set(),24309,1,1,0,set(),,,1.0,0,0,0,0,,,,1.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,
1587798660.0,2020-04-25 07:11:00,0,0,"defaultdict(<class 'set'>, {})",set(),0,0,1,0,25,0,0,0,set(),24309,0,0,1,{'49.205.84.0/22'},,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1587798720.0,2020-04-25 07:12:00,14,0,"defaultdict(<class 'set'>, {})",set(),0,0,0,0,25,0,0,2,set(),24309,1,1,0,set(),,,1.0,0,0,0,0,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,
1587798780.0,2020-04-25 07:13:00,8,0,"defaultdict(<class 'set'>, {})",set(),0,0,1,0,25,0,0,1,set(),24309,1,0,1,{'49.205.84.0/22'},,,,0,0,0,0,1.0,,,,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,
1587798840.0,2020-04-25 07:14:00,0,0,"defaultdict(<class 'set'>, {})",set(),0,0,0,0,25,0,0,0,set(),24309,0,0,0,set(),,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1587798900.0,2020-04-25 07:15:00,11,0,"defaultdict(<class 'set'>, {})",set(),0,0,0,0,25,0,0,2,set(),24309,1,1,0,set(),,,1.0,0,0,0,0,,,,1.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,
1587798960.0,2020-04-25 07:16:00,14,0,"defaultdict(<class 'set'>, {})",set(),0,0,1,0,25,0,0,1,set(),24309,1,0,1,{'49.205.84.0/22'},,,1.0,0,0,0,0,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,
1587799020.0,2020-04-25 07:17:00,11,0,"defaultdict(<class 'set'>, {})",set(),0,0,0,0,25,0,0,2,set(),24309,1,1,0,set(),,,1.0,0,0,0,0,,,,1.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,
1587799080.0,2020-04-25 07:18:00,9,0,"defaultdict(<class 'set'>, {})",set(),0,0,1,0,25,0,0,12,set(),24309,4,8,1,{'49.205.84.0/22'},1.0,1.0,2.0,0,0,0,0,1.0,1.0,1.0,,,1.0,2.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,
1587799140.0,2020-04-25 07:19:00,0,0,"defaultdict(<class 'set'>, {})",set(),0,0,0,0,25,0,0,0,set(),24309,0,0,0,set(),,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1587799200.0,2020-04-25 07:20:00,0,0,"defaultdict(<class 'set'>, {})",set(),0,0,0,0,25,0,0,0,set(),24309,0,0,0,set(),,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1587799260.0,2020-04-25 07:21:00,0,0,"defaultdict(<class 'set'>, {})",set(),0,0,0,0,25,0,0,0,set(),24309,0,0,0,set(),,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1587799320.0,2020-04-25 07:22:00,9,0,"defaultdict(<class 'set'>, {})",set(),0,0,0,0,25,0,0,6,set(),24309,4,2,0,set(),1.0,1.0,1.0,0,0,0,0,2.0,1.0,1.0,,,2.0,2.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,
1587799380.0,2020-04-25 07:23:00,0,0,"defaultdict(<class 'set'>, {})",set(),0,0,0,0,25,0,0,0,set(),24309,0,0,0,set(),,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1587799440.0,2020-04-25 07:24:00,11,0,"defaultdict(<class 'set'>, {})",set(),0,0,0,0,25,0,0,2,set(),24309,1,1,0,set(),,,1.0,0,0,0,0,,,,1.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,
1587799500.0,2020-04-25 07:25:00,0,0,"defaultdict(<class 'set'>, {})",set(),0,0,1,0,25,0,0,0,set(),24309,0,0,1,{'49.205.84.0/22'},,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1587799560.0,2020-04-25 07:26:00,14,0,"defaultdict(<class 'set'>, {})",set(),0,0,1,0,25,0,0,2,set(),24309,1,1,1,{'49.205.84.0/22'},,,1.0,0,0,0,0,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,
1587799620.0,2020-04-25 07:27:00,11,0,"defaultdict(<class 'set'>, {})",set(),0,0,0,0,25,0,0,2,set(),24309,1,1,0,set(),,,1.0,0,0,0,0,,,,1.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,
1587799680.0,2020-04-25 07:28:00,14,0,"defaultdict(<class 'set'>, {})",set(),0,0,1,0,25,0,0,1,set(),24309,1,0,1,{'49.205.84.0/22'},,,1.0,0,0,0,0,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,
1587799740.0,2020-04-25 07:29:00,11,0,"defaultdict(<class 'set'>, {})",set(),0,0,0,0,25,0,0,2,set(),24309,1,1,0,set(),,,1.0,0,0,0,0,,,,1.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,
1587799800.0,2020-04-25 07:30:00,0,0,"defaultdict(<class 'set'>, {})",set(),0,0,0,0,25,0,0,0,set(),24309,0,0,0,set(),,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1587799860.0,2020-04-25 07:31:00,14,0,"defaultdict(<class 'set'>, {})",set(),0,0,1,0,25,0,0,1,set(),24309,1,0,1,{'49.205.84.0/22'},,,1.0,0,0,0,0,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,
1587799920.0,2020-04-25 07:32:00,8,0,"defaultdict(<class 'set'>, {})",set(),0,0,0,0,25,0,0,30,set(),24309,5,25,0,set(),1.0,1.0,1.0,0,0,0,0,3.0,1.0,1.0,,,2.0,2.0,,,2.0,,,,,,,,,1.0,,,,,,,,,,,,,,
1587799980.0,2020-04-25 07:33:00,8,0,"defaultdict(<class 'set'>, {})",set(),0,0,0,0,25,0,0,3,set(),24309,2,1,0,set(),,,,0,0,0,0,2.0,,,,,,,,,2.0,,,,,,,,,2.0,,,,,,,,,,,,,,
1587800040.0,2020-04-25 07:34:00,0,0,"defaultdict(<class 'set'>, {})",set(),0,0,0,0,25,0,0,0,set(),24309,0,0,0,set(),,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1587800100.0,2020-04-25 07:35:00,0,0,"defaultdict(<class 'set'>, {})",set(),0,0,0,0,25,0,0,0,set(),24309,0,0,0,set(),,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1587800160.0,2020-04-25 07:36:00,0,0,"defaultdict(<class 'set'>, {})",set(),0,0,0,0,25,0,0,0,set(),24309,0,0,0,set(),,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1587800220.0,2020-04-25 07:37:00,0,0,"defaultdict(<class 'set'>, {})",set(),0,0,0,0,25,0,0,0,set(),24309,0,0,0,set(),,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1587800280.0,2020-04-25 07:38:00,0,0,"defaultdict(<class 'set'>, {})",set(),0,0,0,0,25,0,0,0,set(),24309,0,0,0,set(),,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1587800340.0,2020-04-25 07:39:00,0,0,"defaultdict(<class 'set'>, {})",set(),0,0,0,0,25,0,0,0,set(),24309,0,0,0,set(),,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1587800400.0,2020-04-25 07:40:00,0,0,"defaultdict(<class 'set'>, {})",set(),0,0,0,0,25,0,0,0,set(),24309,0,0,0,set(),,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1587800460.0,2020-04-25 07:41:00,11,0,"defaultdict(<class 'set'>, {})",set(),0,0,0,0,25,0,0,1,set(),24309,1,0,0,set(),,,1.0,0,0,0,0,,,,1.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,
1587800520.0,2020-04-25 07:42:00,11,0,"defaultdict(<class 'set'>, {})",set(),0,0,0,0,25,0,0,3,set(),24309,2,1,0,set(),,,2.0,0,0,0,0,,,,1.0,,,,1.0,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,
1587800580.0,2020-04-25 07:43:00,8,0,"defaultdict(<class 'set'>, {})",set(),0,0,1,0,25,0,0,30,set(),24309,6,24,1,{'49.205.84.0/22'},1.0,1.0,1.0,0,0,0,0,4.0,1.0,1.0,,,2.0,2.0,,,3.0,,,,,,,,,2.0,,,,,,,,,,,,,,
1587800640.0,2020-04-25 07:44:00,8,0,"defaultdict(<class 'set'>, {})",set(),0,0,0,0,25,0,0,6,set(),24309,1,5,0,set(),,,,0,0,0,0,1.0,,,,,,,,,1.0,,,,,,,,,1.0,,,,,,,,,,,,,,
1587800700.0,2020-04-25 07:45:00,11,0,"defaultdict(<class 'set'>, {})",set(),0,0,0,0,25,0,0,2,set(),24309,2,0,0,set(),,,2.0,0,0,0,0,,,,1.0,,,,1.0,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,
1587800760.0,2020-04-25 07:46:00,8,0,"defaultdict(<class 'set'>, {})",set(),0,0,1,0,25,0,0,5,set(),24309,1,4,1,{'49.205.84.0/22'},,,,0,0,0,0,1.0,,,,,,,,,1.0,,,,,,,,,1.0,,,,,,,,,,,,,,
1587800820.0,2020-04-25 07:47:00,14,0,"defaultdict(<class 'set'>, {})",set(),0,0,0,0,25,0,0,8,set(),24309,5,3,0,set(),1.0,1.0,2.0,0,0,0,0,2.0,1.0,1.0,,,2.0,2.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,
1587800880.0,2020-04-25 07:48:00,0,0,"defaultdict(<class 'set'>, {})",set(),0,0,0,0,25,0,0,0,set(),24309,0,0,0,set(),,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1587800940.0,2020-04-25 07:49:00,0,0,"defaultdict(<class 'set'>, {})",set(),0,0,1,0,25,0,0,0,set(),24309,0,0,1,{'49.205.84.0/22'},,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1587801000.0,2020-04-25 07:50:00,0,0,"defaultdict(<class 'set'>, {})",set(),0,0,0,0,25,0,0,0,set(),24309,0,0,0,set(),,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1587801060.0,2020-04-25 07:51:00,0,0,"defaultdict(<class 'set'>, {})",set(),0,0,0,0,25,0,0,0,set(),24309,0,0,0,set(),,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1587801120.0,2020-04-25 07:52:00,7,0,"defaultdict(<class 'set'>, {})",set(),0,0,0,0,25,0,0,65,set(),24309,5,60,0,set(),2.0,1.0,1.0,0,0,0,0,2.0,2.0,1.0,,,2.0,2.0,,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,
1587801180.0,2020-04-25 07:53:00,11,0,"defaultdict(<class 'set'>, {})",set(),0,0,0,0,25,0,0,1,set(),24309,1,0,0,set(),,,1.0,0,0,0,0,,,,1.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,
1587801240.0,2020-04-25 07:54:00,11,0,"defaultdict(<class 'set'>, {})",set(),0,0,0,0,25,0,0,2,set(),24309,2,0,0,set(),,,2.0,0,0,0,0,,,,1.0,,,,1.0,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,
1587801300.0,2020-04-25 07:55:00,8,0,"defaultdict(<class 'set'>, {})",set(),0,0,0,0,25,0,0,8,set(),24309,1,7,0,set(),,,,0,0,0,0,1.0,,,,,,,,,1.0,,,,,,,,,1.0,,,,,,,,,,,,,,
1587801360.0,2020-04-25 07:56:00,11,0,"defaultdict(<class 'set'>, {})",set(),0,0,0,0,25,0,0,15,set(),24309,2,13,0,set(),,,2.0,0,0,0,0,,,,1.0,,,,1.0,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,
1587801420.0,2020-04-25 07:57:00,11,0,"defaultdict(<class 'set'>, {})",set(),0,0,0,0,25,0,0,42,set(),24309,6,36,0,set(),2.0,1.0,3.0,0,0,0,0,2.0,1.0,1.0,1.0,,1.0,3.0,1.0,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,
1587801480.0,2020-04-25 07:58:00,11,0,"defaultdict(<class 'set'>, {})",set(),0,0,0,0,25,0,0,2,set(),24309,2,0,0,set(),,,2.0,0,0,0,0,,,,1.0,,,,1.0,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,
1587801540.0,2020-04-25 07:59:00,0,0,"defaultdict(<class 'set'>, {})",set(),0,0,0,0,25,0,0,0,set(),24309,0,0,0,set(),,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1587801600.0,2020-04-25 08:00:00,11,0,"defaultdict(<class 'set'>, {})",set(),0,0,0,0,25,0,0,3,set(),24309,2,1,0,set(),,,2.0,0,0,0,0,,,,1.0,,,,1.0,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,
1587801660.0,2020-04-25 08:01:00,0,0,"defaultdict(<class 'set'>, {})",set(),0,0,0,0,25,0,0,0,set(),24309,0,0,0,set(),,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1587801720.0,2020-04-25 08:02:00,8,0,"defaultdict(<class 'set'>, {})",set(),0,0,1,0,25,0,0,1,set(),24309,1,0,1,{'49.205.84.0/22'},,,,0,0,0,0,1.0,,,,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,
1587801780.0,2020-04-25 08:03:00,14,0,"defaultdict(<class 'set'>, {})",set(),0,0,0,0,25,0,0,2,set(),24309,1,1,0,set(),,,1.0,0,0,0,0,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,
1587801840.0,2020-04-25 08:04:00,0,0,"defaultdict(<class 'set'>, {})",set(),0,0,1,0,25,0,0,0,set(),24309,0,0,1,{'49.205.84.0/22'},,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1587801900.0,2020-04-25 08:05:00,11,0,"defaultdict(<class 'set'>, {})",set(),0,0,0,0,25,0,0,1,set(),24309,1,0,0,set(),,,1.0,0,0,0,0,,,,1.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,
1587801960.0,2020-04-25 08:06:00,0,0,"defaultdict(<class 'set'>, {})",set(),0,0,0,0,25,0,0,1,set(),24309,0,1,0,set(),,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1587802020.0,2020-04-25 08:07:00,8,0,"defaultdict(<class 'set'>, {})",set(),0,0,1,0,25,0,0,11,set(),24309,3,8,1,{'49.205.84.0/22'},1.0,,1.0,0,0,0,0,1.0,1.0,,,,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,
1587802080.0,2020-04-25 08:08:00,7,0,"defaultdict(<class 'set'>, {})",set(),0,0,0,0,25,0,0,4,set(),24309,1,3,0,set(),,,,0,0,0,0,,1.0,,,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,
1587802140.0,2020-04-25 08:09:00,0,0,"defaultdict(<class 'set'>, {})",set(),0,0,0,0,25,0,0,0,set(),24309,0,0,0,set(),,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1587802200.0,2020-04-25 08:10:00,0,0,"defaultdict(<class 'set'>, {})",set(),0,0,44,0,25,0,0,0,set(),24309,0,0,18,"{'124.123.80.0/22', '49.206.16.0/21', '124.123.104.0/22', '49.207.37.0/24', '49.206.226.0/24', '49.206.24.0/21', '49.206.8.0/21', '49.206.0.0/21', '106.51.240.0/22', '49.207.39.0/24', '106.51.136.0/22', '49.206.251.0/24', '49.207.38.0/24', '49.205.84.0/22', '49.206.228.0/22', '49.205.73.0/24', '106.51.140.0/22', '49.205.77.0/24'}",,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1587802260.0,2020-04-25 08:11:00,7,0,"defaultdict(<class 'set'>, {})",set(),0,0,17,0,25,0,0,2,set(),24309,2,0,10,"{'124.123.80.0/22', '49.207.37.0/24', '106.51.240.0/22', '49.207.39.0/24', '106.51.136.0/22', '124.123.104.0/22', '49.207.38.0/24', '49.205.84.0/22', '106.51.140.0/22', '49.205.77.0/24'}",2.0,,,0,0,0,0,1.0,1.0,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,
1587802320.0,2020-04-25 08:12:00,11,0,"defaultdict(<class 'set'>, {})",set(),0,0,53,0,25,0,0,1,set(),24309,1,0,17,"{'124.123.80.0/22', '49.206.16.0/21', '49.207.37.0/24', '49.206.226.0/24', '49.206.24.0/21', '49.206.8.0/21', '49.206.251.0/24', '106.51.240.0/22', '49.206.0.0/21', '49.207.39.0/24', '106.51.136.0/22', '124.123.104.0/22', '49.207.38.0/24', '49.205.84.0/22', '49.206.228.0/22', '49.205.73.0/24', '106.51.140.0/22'}",,,1.0,0,0,0,0,,,,1.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,
1587802380.0,2020-04-25 08:13:00,14,0,"defaultdict(<class 'set'>, {})",set(),0,0,0,0,25,0,0,2,set(),24309,1,1,0,set(),,,1.0,0,0,0,0,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,
1587802440.0,2020-04-25 08:14:00,0,0,"defaultdict(<class 'set'>, {})",set(),0,0,1,0,25,0,0,0,set(),24309,0,0,1,{'49.205.84.0/22'},,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1587802500.0,2020-04-25 08:15:00,0,0,"defaultdict(<class 'set'>, {})",set(),0,0,0,0,25,0,0,0,set(),24309,0,0,0,set(),,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1587802560.0,2020-04-25 08:16:00,0,0,"defaultdict(<class 'set'>, {})",set(),0,0,0,0,25,0,0,0,set(),24309,0,0,0,set(),,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1587802620.0,2020-04-25 08:17:00,9,0,"defaultdict(<class 'set'>, {})",set(),0,0,0,0,25,0,0,7,set(),24309,4,3,0,set(),2.0,1.0,1.0,0,0,0,0,2.0,1.0,1.0,,,1.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,
