,time,MPL,MOAS_prefix_num,MOAS_AS,MOAS,new_MOAS,MOAS_num,withdraw_num,peer_increase,peer_num,new_prefix_num,MOAS_Ann_num,own_Ann_num,new_sub_prefix,Victim_AS,Diff_Ann,duplicate_ann,withdraw_unique_prefix_num,withdraw_unique_prefix,label_0,label_1,label_2,label_3,diff_1,len_path3,len_path2,ann_shorter_1,ann_longer_1,len_path4,len_path5,diff_2,ann_longer_0
1587772140.0,2020-04-24 23:49:00,0,0,"defaultdict(<class 'set'>, {})",set(),0,0,0,0,16,0,0,0,set(),18106,0,0,0,set(),0,0,0,0,,,,,,,,,
1587772200.0,2020-04-24 23:50:00,3,0,"defaultdict(<class 'set'>, {})",set(),0,0,0,1,17,0,0,2,set(),18106,0,1,0,set(),0,0,0,0,,1.0,,,,,,,
1587772260.0,2020-04-24 23:51:00,0,0,"defaultdict(<class 'set'>, {})",set(),0,0,0,0,17,0,0,0,set(),18106,0,0,0,set(),0,0,0,0,,,,,,,,,
1587772320.0,2020-04-24 23:52:00,0,0,"defaultdict(<class 'set'>, {})",set(),0,0,0,0,17,0,0,0,set(),18106,0,0,0,set(),0,0,0,0,,,,,,,,,
1587772380.0,2020-04-24 23:53:00,0,0,"defaultdict(<class 'set'>, {})",set(),0,0,0,0,17,0,0,0,set(),18106,0,0,0,set(),0,0,0,0,,,,,,,,,
1587772440.0,2020-04-24 23:54:00,0,0,"defaultdict(<class 'set'>, {})",set(),0,0,0,0,17,0,0,0,set(),18106,0,0,0,set(),0,0,0,0,,,,,,,,,
1587772500.0,2020-04-24 23:55:00,0,0,"defaultdict(<class 'set'>, {})",set(),0,0,0,0,17,0,0,0,set(),18106,0,0,0,set(),0,0,0,0,,,,,,,,,
1587772560.0,2020-04-24 23:56:00,0,0,"defaultdict(<class 'set'>, {})",set(),0,0,0,0,17,0,0,0,set(),18106,0,0,0,set(),0,0,0,0,,,,,,,,,
1587772620.0,2020-04-24 23:57:00,0,0,"defaultdict(<class 'set'>, {})",set(),0,0,0,0,17,0,0,0,set(),18106,0,0,0,set(),0,0,0,0,,,,,,,,,
1587772680.0,2020-04-24 23:58:00,0,0,"defaultdict(<class 'set'>, {})",set(),0,0,0,0,17,0,0,0,set(),18106,0,0,0,set(),0,0,0,0,,,,,,,,,
1587772740.0,2020-04-24 23:59:00,0,0,"defaultdict(<class 'set'>, {})",set(),0,0,0,0,17,0,0,0,set(),18106,0,0,0,set(),0,0,0,0,,,,,,,,,
1587772800.0,2020-04-25 00:00:00,0,0,"defaultdict(<class 'set'>, {})",set(),0,0,0,0,17,0,0,18,set(),18106,0,18,0,set(),0,0,0,0,,,,,,,,,
1587772860.0,2020-04-25 00:01:00,0,0,"defaultdict(<class 'set'>, {})",set(),0,0,0,0,17,0,0,0,set(),18106,0,0,0,set(),0,0,0,0,,,,,,,,,
1587772920.0,2020-04-25 00:02:00,0,0,"defaultdict(<class 'set'>, {})",set(),0,0,0,0,17,0,0,0,set(),18106,0,0,0,set(),0,0,0,0,,,,,,,,,
1587772980.0,2020-04-25 00:03:00,0,0,"defaultdict(<class 'set'>, {})",set(),0,0,0,0,17,0,0,0,set(),18106,0,0,0,set(),0,0,0,0,,,,,,,,,
1587773040.0,2020-04-25 00:04:00,0,0,"defaultdict(<class 'set'>, {})",set(),0,0,0,0,17,0,0,0,set(),18106,0,0,0,set(),0,0,0,0,,,,,,,,,
1587773100.0,2020-04-25 00:05:00,0,0,"defaultdict(<class 'set'>, {})",set(),0,0,0,0,17,0,0,0,set(),18106,0,0,0,set(),0,0,0,0,,,,,,,,,
1587773160.0,2020-04-25 00:06:00,0,0,"defaultdict(<class 'set'>, {})",set(),0,0,0,0,17,0,0,0,set(),18106,0,0,0,set(),0,0,0,0,,,,,,,,,
1587773220.0,2020-04-25 00:07:00,0,0,"defaultdict(<class 'set'>, {})",set(),0,0,0,0,17,0,0,0,set(),18106,0,0,0,set(),0,0,0,0,,,,,,,,,
1587773280.0,2020-04-25 00:08:00,0,0,"defaultdict(<class 'set'>, {})",set(),0,0,0,0,17,0,0,0,set(),18106,0,0,0,set(),0,0,0,0,,,,,,,,,
1587773340.0,2020-04-25 00:09:00,0,0,"defaultdict(<class 'set'>, {})",set(),0,0,0,0,17,0,0,0,set(),18106,0,0,0,set(),0,0,0,0,,,,,,,,,
1587773400.0,2020-04-25 00:10:00,0,0,"defaultdict(<class 'set'>, {})",set(),0,0,0,0,17,0,0,0,set(),18106,0,0,0,set(),0,0,0,0,,,,,,,,,
1587773460.0,2020-04-25 00:11:00,0,0,"defaultdict(<class 'set'>, {})",set(),0,0,0,0,17,0,0,0,set(),18106,0,0,0,set(),0,0,0,0,,,,,,,,,
1587773520.0,2020-04-25 00:12:00,0,0,"defaultdict(<class 'set'>, {})",set(),0,0,0,0,17,0,0,0,set(),18106,0,0,0,set(),0,0,0,0,,,,,,,,,
1587773580.0,2020-04-25 00:13:00,0,0,"defaultdict(<class 'set'>, {})",set(),0,0,0,0,17,0,0,0,set(),18106,0,0,0,set(),0,0,0,0,,,,,,,,,
1587773640.0,2020-04-25 00:14:00,0,0,"defaultdict(<class 'set'>, {})",set(),0,0,0,0,17,0,0,0,set(),18106,0,0,0,set(),0,0,0,0,,,,,,,,,
1587773700.0,2020-04-25 00:15:00,0,0,"defaultdict(<class 'set'>, {})",set(),0,0,0,0,17,0,0,0,set(),18106,0,0,0,set(),0,0,0,0,,,,,,,,,
1587773760.0,2020-04-25 00:16:00,0,0,"defaultdict(<class 'set'>, {})",set(),0,0,0,0,17,0,0,0,set(),18106,0,0,0,set(),0,0,0,0,,,,,,,,,
1587773820.0,2020-04-25 00:17:00,0,0,"defaultdict(<class 'set'>, {})",set(),0,0,0,0,17,0,0,0,set(),18106,0,0,0,set(),0,0,0,0,,,,,,,,,
1587773880.0,2020-04-25 00:18:00,0,0,"defaultdict(<class 'set'>, {})",set(),0,0,0,0,17,0,0,0,set(),18106,0,0,0,set(),0,0,0,0,,,,,,,,,
1587773940.0,2020-04-25 00:19:00,0,0,"defaultdict(<class 'set'>, {})",set(),0,0,0,0,17,0,0,0,set(),18106,0,0,0,set(),0,0,0,0,,,,,,,,,
1587774000.0,2020-04-25 00:20:00,0,0,"defaultdict(<class 'set'>, {})",set(),0,0,0,0,17,0,0,0,set(),18106,0,0,0,set(),0,0,0,0,,,,,,,,,
1587774060.0,2020-04-25 00:21:00,0,0,"defaultdict(<class 'set'>, {})",set(),0,0,0,0,17,0,0,3,set(),18106,0,3,0,set(),0,0,0,0,,,,,,,,,
1587774120.0,2020-04-25 00:22:00,0,0,"defaultdict(<class 'set'>, {})",set(),0,0,0,0,17,0,0,11,set(),18106,0,11,0,set(),0,0,0,0,,,,,,,,,
1587774180.0,2020-04-25 00:23:00,3,0,"defaultdict(<class 'set'>, {})",set(),0,0,0,0,17,0,0,4,set(),18106,1,3,0,set(),0,0,0,0,1.0,1.0,,,1.0,,,,
1587774240.0,2020-04-25 00:24:00,0,0,"defaultdict(<class 'set'>, {})",set(),0,0,0,0,17,0,0,0,set(),18106,0,0,0,set(),0,0,0,0,,,,,,,,,
1587774300.0,2020-04-25 00:25:00,0,0,"defaultdict(<class 'set'>, {})",set(),0,0,0,0,17,0,0,0,set(),18106,0,0,0,set(),0,0,0,0,,,,,,,,,
1587774360.0,2020-04-25 00:26:00,0,0,"defaultdict(<class 'set'>, {})",set(),0,0,0,0,17,0,0,0,set(),18106,0,0,0,set(),0,0,0,0,,,,,,,,,
1587774420.0,2020-04-25 00:27:00,0,0,"defaultdict(<class 'set'>, {})",set(),0,0,0,0,17,0,0,0,set(),18106,0,0,0,set(),0,0,0,0,,,,,,,,,
1587774480.0,2020-04-25 00:28:00,0,0,"defaultdict(<class 'set'>, {})",set(),0,0,0,0,17,0,0,0,set(),18106,0,0,0,set(),0,0,0,0,,,,,,,,,
1587774540.0,2020-04-25 00:29:00,0,0,"defaultdict(<class 'set'>, {})",set(),0,0,0,0,17,0,0,0,set(),18106,0,0,0,set(),0,0,0,0,,,,,,,,,
1587774600.0,2020-04-25 00:30:00,0,0,"defaultdict(<class 'set'>, {})",set(),0,0,0,0,17,0,0,0,set(),18106,0,0,0,set(),0,0,0,0,,,,,,,,,
1587774660.0,2020-04-25 00:31:00,0,0,"defaultdict(<class 'set'>, {})",set(),0,0,0,0,17,0,0,0,set(),18106,0,0,0,set(),0,0,0,0,,,,,,,,,
1587774720.0,2020-04-25 00:32:00,0,0,"defaultdict(<class 'set'>, {})",set(),0,0,0,0,17,0,0,0,set(),18106,0,0,0,set(),0,0,0,0,,,,,,,,,
1587774780.0,2020-04-25 00:33:00,0,0,"defaultdict(<class 'set'>, {})",set(),0,0,0,0,17,0,0,0,set(),18106,0,0,0,set(),0,0,0,0,,,,,,,,,
1587774840.0,2020-04-25 00:34:00,0,0,"defaultdict(<class 'set'>, {})",set(),0,0,0,0,17,0,0,0,set(),18106,0,0,0,set(),0,0,0,0,,,,,,,,,
1587774900.0,2020-04-25 00:35:00,0,0,"defaultdict(<class 'set'>, {})",set(),0,0,0,0,17,0,0,0,set(),18106,0,0,0,set(),0,0,0,0,,,,,,,,,
1587774960.0,2020-04-25 00:36:00,0,0,"defaultdict(<class 'set'>, {})",set(),0,0,0,0,17,0,0,0,set(),18106,0,0,0,set(),0,0,0,0,,,,,,,,,
1587775020.0,2020-04-25 00:37:00,0,0,"defaultdict(<class 'set'>, {})",set(),0,0,0,0,17,0,0,0,set(),18106,0,0,0,set(),0,0,0,0,,,,,,,,,
1587775080.0,2020-04-25 00:38:00,4,0,"defaultdict(<class 'set'>, {})",set(),0,0,0,1,18,0,0,18,set(),18106,0,17,0,set(),0,0,0,0,,,,,,1.0,,,
1587775140.0,2020-04-25 00:39:00,0,0,"defaultdict(<class 'set'>, {})",set(),0,0,0,0,18,0,0,0,set(),18106,0,0,0,set(),0,0,0,0,,,,,,,,,
1587775200.0,2020-04-25 00:40:00,0,0,"defaultdict(<class 'set'>, {})",set(),0,0,0,0,18,0,0,0,set(),18106,0,0,0,set(),0,0,0,0,,,,,,,,,
1587775260.0,2020-04-25 00:41:00,0,0,"defaultdict(<class 'set'>, {})",set(),0,0,0,0,18,0,0,0,set(),18106,0,0,0,set(),0,0,0,0,,,,,,,,,
1587775320.0,2020-04-25 00:42:00,0,0,"defaultdict(<class 'set'>, {})",set(),0,0,0,0,18,0,0,0,set(),18106,0,0,0,set(),0,0,0,0,,,,,,,,,
1587775380.0,2020-04-25 00:43:00,0,0,"defaultdict(<class 'set'>, {})",set(),0,0,0,0,18,0,0,0,set(),18106,0,0,0,set(),0,0,0,0,,,,,,,,,
1587775440.0,2020-04-25 00:44:00,0,0,"defaultdict(<class 'set'>, {})",set(),0,0,0,0,18,0,0,0,set(),18106,0,0,0,set(),0,0,0,0,,,,,,,,,
1587775500.0,2020-04-25 00:45:00,0,0,"defaultdict(<class 'set'>, {})",set(),0,0,0,0,18,0,0,0,set(),18106,0,0,0,set(),0,0,0,0,,,,,,,,,
1587775560.0,2020-04-25 00:46:00,0,0,"defaultdict(<class 'set'>, {})",set(),0,0,0,0,18,0,0,0,set(),18106,0,0,0,set(),0,0,0,0,,,,,,,,,
1587775620.0,2020-04-25 00:47:00,0,0,"defaultdict(<class 'set'>, {})",set(),0,0,0,0,18,0,0,0,set(),18106,0,0,0,set(),0,0,0,0,,,,,,,,,
1587775680.0,2020-04-25 00:48:00,0,0,"defaultdict(<class 'set'>, {})",set(),0,0,0,0,18,0,0,0,set(),18106,0,0,0,set(),0,0,0,0,,,,,,,,,
1587775740.0,2020-04-25 00:49:00,0,0,"defaultdict(<class 'set'>, {})",set(),0,0,0,0,18,0,0,0,set(),18106,0,0,0,set(),0,0,0,0,,,,,,,,,
1587775800.0,2020-04-25 00:50:00,0,0,"defaultdict(<class 'set'>, {})",set(),0,0,0,0,18,0,0,0,set(),18106,0,0,0,set(),0,0,0,0,,,,,,,,,
1587775860.0,2020-04-25 00:51:00,0,0,"defaultdict(<class 'set'>, {})",set(),0,0,0,0,18,0,0,0,set(),18106,0,0,0,set(),0,0,0,0,,,,,,,,,
1587775920.0,2020-04-25 00:52:00,3,0,"defaultdict(<class 'set'>, {})",set(),0,0,0,1,19,0,0,18,set(),18106,0,17,0,set(),0,0,0,0,,1.0,,,,,,,
1587775980.0,2020-04-25 00:53:00,0,0,"defaultdict(<class 'set'>, {})",set(),0,0,0,0,19,0,0,0,set(),18106,0,0,0,set(),0,0,0,0,,,,,,,,,
1587776040.0,2020-04-25 00:54:00,0,0,"defaultdict(<class 'set'>, {})",set(),0,0,0,0,19,0,0,0,set(),18106,0,0,0,set(),0,0,0,0,,,,,,,,,
1587776100.0,2020-04-25 00:55:00,0,0,"defaultdict(<class 'set'>, {})",set(),0,0,0,0,19,0,0,0,set(),18106,0,0,0,set(),0,0,0,0,,,,,,,,,
1587776160.0,2020-04-25 00:56:00,0,0,"defaultdict(<class 'set'>, {})",set(),0,0,0,0,19,0,0,0,set(),18106,0,0,0,set(),0,0,0,0,,,,,,,,,
1587776220.0,2020-04-25 00:57:00,0,0,"defaultdict(<class 'set'>, {})",set(),0,0,0,0,19,0,0,0,set(),18106,0,0,0,set(),0,0,0,0,,,,,,,,,
1587776280.0,2020-04-25 00:58:00,0,0,"defaultdict(<class 'set'>, {})",set(),0,0,0,0,19,0,0,0,set(),18106,0,0,0,set(),0,0,0,0,,,,,,,,,
1587776340.0,2020-04-25 00:59:00,0,0,"defaultdict(<class 'set'>, {})",set(),0,0,0,0,19,0,0,0,set(),18106,0,0,0,set(),0,0,0,0,,,,,,,,,
1587776400.0,2020-04-25 01:00:00,0,0,"defaultdict(<class 'set'>, {})",set(),0,0,0,0,19,0,0,0,set(),18106,0,0,0,set(),0,0,0,0,,,,,,,,,
1587776460.0,2020-04-25 01:01:00,0,0,"defaultdict(<class 'set'>, {})",set(),0,0,0,0,19,0,0,0,set(),18106,0,0,0,set(),0,0,0,0,,,,,,,,,
1587776520.0,2020-04-25 01:02:00,0,0,"defaultdict(<class 'set'>, {})",set(),0,0,0,0,19,0,0,0,set(),18106,0,0,0,set(),0,0,0,0,,,,,,,,,
1587776580.0,2020-04-25 01:03:00,0,0,"defaultdict(<class 'set'>, {})",set(),0,0,0,0,19,0,0,18,set(),18106,0,18,0,set(),0,0,0,0,,,,,,,,,
1587776640.0,2020-04-25 01:04:00,0,0,"defaultdict(<class 'set'>, {})",set(),0,0,0,0,19,0,0,0,set(),18106,0,0,0,set(),0,0,0,0,,,,,,,,,
1587776700.0,2020-04-25 01:05:00,0,0,"defaultdict(<class 'set'>, {})",set(),0,0,0,0,19,0,0,0,set(),18106,0,0,0,set(),0,0,0,0,,,,,,,,,
1587776760.0,2020-04-25 01:06:00,0,0,"defaultdict(<class 'set'>, {})",set(),0,0,0,0,19,0,0,0,set(),18106,0,0,0,set(),0,0,0,0,,,,,,,,,
1587776820.0,2020-04-25 01:07:00,0,0,"defaultdict(<class 'set'>, {})",set(),0,0,0,0,19,0,0,0,set(),18106,0,0,0,set(),0,0,0,0,,,,,,,,,
1587776880.0,2020-04-25 01:08:00,0,0,"defaultdict(<class 'set'>, {})",set(),0,0,0,0,19,0,0,0,set(),18106,0,0,0,set(),0,0,0,0,,,,,,,,,
1587776940.0,2020-04-25 01:09:00,0,0,"defaultdict(<class 'set'>, {})",set(),0,0,0,0,19,0,0,0,set(),18106,0,0,0,set(),0,0,0,0,,,,,,,,,
1587777000.0,2020-04-25 01:10:00,0,0,"defaultdict(<class 'set'>, {})",set(),0,0,0,0,19,0,0,0,set(),18106,0,0,0,set(),0,0,0,0,,,,,,,,,
1587777060.0,2020-04-25 01:11:00,0,0,"defaultdict(<class 'set'>, {})",set(),0,0,0,0,19,0,0,0,set(),18106,0,0,0,set(),0,0,0,0,,,,,,,,,
1587777120.0,2020-04-25 01:12:00,0,0,"defaultdict(<class 'set'>, {})",set(),0,0,0,0,19,0,0,0,set(),18106,0,0,0,set(),0,0,0,0,,,,,,,,,
1587777180.0,2020-04-25 01:13:00,0,0,"defaultdict(<class 'set'>, {})",set(),0,0,0,0,19,0,0,0,set(),18106,0,0,0,set(),0,0,0,0,,,,,,,,,
1587777240.0,2020-04-25 01:14:00,0,0,"defaultdict(<class 'set'>, {})",set(),0,0,0,0,19,0,0,0,set(),18106,0,0,0,set(),0,0,0,0,,,,,,,,,
1587777300.0,2020-04-25 01:15:00,0,0,"defaultdict(<class 'set'>, {})",set(),0,0,0,0,19,0,0,18,set(),18106,0,18,0,set(),0,0,0,0,,,,,,,,,
1587777360.0,2020-04-25 01:16:00,0,0,"defaultdict(<class 'set'>, {})",set(),0,0,0,0,19,0,0,0,set(),18106,0,0,0,set(),0,0,0,0,,,,,,,,,
1587777420.0,2020-04-25 01:17:00,0,0,"defaultdict(<class 'set'>, {})",set(),0,0,0,0,19,0,0,0,set(),18106,0,0,0,set(),0,0,0,0,,,,,,,,,
1587777480.0,2020-04-25 01:18:00,0,0,"defaultdict(<class 'set'>, {})",set(),0,0,0,0,19,0,0,0,set(),18106,0,0,0,set(),0,0,0,0,,,,,,,,,
1587777540.0,2020-04-25 01:19:00,0,0,"defaultdict(<class 'set'>, {})",set(),0,0,0,0,19,0,0,0,set(),18106,0,0,0,set(),0,0,0,0,,,,,,,,,
1587777600.0,2020-04-25 01:20:00,0,0,"defaultdict(<class 'set'>, {})",set(),0,0,0,0,19,0,0,0,set(),18106,0,0,0,set(),0,0,0,0,,,,,,,,,
1587777660.0,2020-04-25 01:21:00,0,0,"defaultdict(<class 'set'>, {})",set(),0,0,0,0,19,0,0,0,set(),18106,0,0,0,set(),0,0,0,0,,,,,,,,,
1587777720.0,2020-04-25 01:22:00,0,0,"defaultdict(<class 'set'>, {})",set(),0,0,0,0,19,0,0,0,set(),18106,0,0,0,set(),0,0,0,0,,,,,,,,,
1587777780.0,2020-04-25 01:23:00,0,0,"defaultdict(<class 'set'>, {})",set(),0,0,0,0,19,0,0,0,set(),18106,0,0,0,set(),0,0,0,0,,,,,,,,,
1587777840.0,2020-04-25 01:24:00,0,0,"defaultdict(<class 'set'>, {})",set(),0,0,0,0,19,0,0,0,set(),18106,0,0,0,set(),0,0,0,0,,,,,,,,,
1587777900.0,2020-04-25 01:25:00,0,0,"defaultdict(<class 'set'>, {})",set(),0,0,0,0,19,0,0,18,set(),18106,0,18,0,set(),0,0,0,0,,,,,,,,,
1587777960.0,2020-04-25 01:26:00,0,0,"defaultdict(<class 'set'>, {})",set(),0,0,0,0,19,0,0,0,set(),18106,0,0,0,set(),0,0,0,0,,,,,,,,,
1587778020.0,2020-04-25 01:27:00,0,0,"defaultdict(<class 'set'>, {})",set(),0,0,0,0,19,0,0,0,set(),18106,0,0,0,set(),0,0,0,0,,,,,,,,,
1587778080.0,2020-04-25 01:28:00,0,0,"defaultdict(<class 'set'>, {})",set(),0,0,0,0,19,0,0,0,set(),18106,0,0,0,set(),0,0,0,0,,,,,,,,,
1587778140.0,2020-04-25 01:29:00,0,0,"defaultdict(<class 'set'>, {})",set(),0,0,0,0,19,0,0,0,set(),18106,0,0,0,set(),0,0,0,0,,,,,,,,,
1587778200.0,2020-04-25 01:30:00,0,0,"defaultdict(<class 'set'>, {})",set(),0,0,0,0,19,0,0,0,set(),18106,0,0,0,set(),0,0,0,0,,,,,,,,,
1587778260.0,2020-04-25 01:31:00,0,0,"defaultdict(<class 'set'>, {})",set(),0,0,0,0,19,0,0,0,set(),18106,0,0,0,set(),0,0,0,0,,,,,,,,,
1587778320.0,2020-04-25 01:32:00,0,0,"defaultdict(<class 'set'>, {})",set(),0,0,0,0,19,0,0,11,set(),18106,0,11,0,set(),0,0,0,0,,,,,,,,,
1587778380.0,2020-04-25 01:33:00,0,0,"defaultdict(<class 'set'>, {})",set(),0,0,0,0,19,0,0,0,set(),18106,0,0,0,set(),0,0,0,0,,,,,,,,,
1587778440.0,2020-04-25 01:34:00,0,0,"defaultdict(<class 'set'>, {})",set(),0,0,0,0,19,0,0,0,set(),18106,0,0,0,set(),0,0,0,0,,,,,,,,,
1587778500.0,2020-04-25 01:35:00,0,0,"defaultdict(<class 'set'>, {})",set(),0,0,0,0,19,0,0,0,set(),18106,0,0,0,set(),0,0,0,0,,,,,,,,,
1587778560.0,2020-04-25 01:36:00,0,0,"defaultdict(<class 'set'>, {})",set(),0,0,0,0,19,0,0,0,set(),18106,0,0,0,set(),0,0,0,0,,,,,,,,,
1587778620.0,2020-04-25 01:37:00,0,0,"defaultdict(<class 'set'>, {})",set(),0,0,0,0,19,0,0,0,set(),18106,0,0,0,set(),0,0,0,0,,,,,,,,,
1587778680.0,2020-04-25 01:38:00,0,0,"defaultdict(<class 'set'>, {})",set(),0,0,0,0,19,0,0,0,set(),18106,0,0,0,set(),0,0,0,0,,,,,,,,,
1587778740.0,2020-04-25 01:39:00,0,0,"defaultdict(<class 'set'>, {})",set(),0,0,0,0,19,0,0,0,set(),18106,0,0,0,set(),0,0,0,0,,,,,,,,,
1587778800.0,2020-04-25 01:40:00,0,0,"defaultdict(<class 'set'>, {})",set(),0,0,0,0,19,0,0,0,set(),18106,0,0,0,set(),0,0,0,0,,,,,,,,,
1587778860.0,2020-04-25 01:41:00,0,0,"defaultdict(<class 'set'>, {})",set(),0,0,0,0,19,0,0,0,set(),18106,0,0,0,set(),0,0,0,0,,,,,,,,,
1587778920.0,2020-04-25 01:42:00,0,0,"defaultdict(<class 'set'>, {})",set(),0,0,0,0,19,0,0,0,set(),18106,0,0,0,set(),0,0,0,0,,,,,,,,,
1587778980.0,2020-04-25 01:43:00,0,0,"defaultdict(<class 'set'>, {})",set(),0,0,0,0,19,0,0,0,set(),18106,0,0,0,set(),0,0,0,0,,,,,,,,,
1587779040.0,2020-04-25 01:44:00,0,0,"defaultdict(<class 'set'>, {})",set(),0,0,0,0,19,0,0,0,set(),18106,0,0,0,set(),0,0,0,0,,,,,,,,,
1587779100.0,2020-04-25 01:45:00,0,0,"defaultdict(<class 'set'>, {})",set(),0,0,0,0,19,0,0,0,set(),18106,0,0,0,set(),0,0,0,0,,,,,,,,,
1587779160.0,2020-04-25 01:46:00,0,0,"defaultdict(<class 'set'>, {})",set(),0,0,0,0,19,0,0,0,set(),18106,0,0,0,set(),0,0,0,0,,,,,,,,,
1587779220.0,2020-04-25 01:47:00,0,0,"defaultdict(<class 'set'>, {})",set(),0,0,0,0,19,0,0,0,set(),18106,0,0,0,set(),0,0,0,0,,,,,,,,,
1587779280.0,2020-04-25 01:48:00,0,0,"defaultdict(<class 'set'>, {})",set(),0,0,0,0,19,0,0,0,set(),18106,0,0,0,set(),0,0,0,0,,,,,,,,,
1587779340.0,2020-04-25 01:49:00,0,0,"defaultdict(<class 'set'>, {})",set(),0,0,0,0,19,0,0,0,set(),18106,0,0,0,set(),0,0,0,0,,,,,,,,,
1587779400.0,2020-04-25 01:50:00,0,0,"defaultdict(<class 'set'>, {})",set(),0,0,0,0,19,0,0,0,set(),18106,0,0,0,set(),0,0,0,0,,,,,,,,,
1587779460.0,2020-04-25 01:51:00,0,0,"defaultdict(<class 'set'>, {})",set(),0,0,0,0,19,0,0,0,set(),18106,0,0,0,set(),0,0,0,0,,,,,,,,,
1587779520.0,2020-04-25 01:52:00,0,0,"defaultdict(<class 'set'>, {})",set(),0,0,0,0,19,0,0,0,set(),18106,0,0,0,set(),0,0,0,0,,,,,,,,,
1587779580.0,2020-04-25 01:53:00,0,0,"defaultdict(<class 'set'>, {})",set(),0,0,0,0,19,0,0,0,set(),18106,0,0,0,set(),0,0,0,0,,,,,,,,,
1587779640.0,2020-04-25 01:54:00,0,0,"defaultdict(<class 'set'>, {})",set(),0,0,0,0,19,0,0,0,set(),18106,0,0,0,set(),0,0,0,0,,,,,,,,,
1587779700.0,2020-04-25 01:55:00,0,0,"defaultdict(<class 'set'>, {})",set(),0,0,0,0,19,0,0,0,set(),18106,0,0,0,set(),0,0,0,0,,,,,,,,,
1587779760.0,2020-04-25 01:56:00,0,0,"defaultdict(<class 'set'>, {})",set(),0,0,0,0,19,0,0,0,set(),18106,0,0,0,set(),0,0,0,0,,,,,,,,,
1587779820.0,2020-04-25 01:57:00,0,0,"defaultdict(<class 'set'>, {})",set(),0,0,0,0,19,0,0,0,set(),18106,0,0,0,set(),0,0,0,0,,,,,,,,,
1587779880.0,2020-04-25 01:58:00,0,0,"defaultdict(<class 'set'>, {})",set(),0,0,0,0,19,0,0,0,set(),18106,0,0,0,set(),0,0,0,0,,,,,,,,,
1587779940.0,2020-04-25 01:59:00,0,0,"defaultdict(<class 'set'>, {})",set(),0,0,0,0,19,0,0,0,set(),18106,0,0,0,set(),0,0,0,0,,,,,,,,,
1587780000.0,2020-04-25 02:00:00,0,0,"defaultdict(<class 'set'>, {})",set(),0,0,0,0,19,0,0,0,set(),18106,0,0,0,set(),0,0,0,0,,,,,,,,,
1587780060.0,2020-04-25 02:01:00,0,0,"defaultdict(<class 'set'>, {})",set(),0,0,0,0,19,0,0,18,set(),18106,0,18,0,set(),0,0,0,0,,,,,,,,,
1587780120.0,2020-04-25 02:02:00,0,0,"defaultdict(<class 'set'>, {})",set(),0,0,0,0,19,0,0,0,set(),18106,0,0,0,set(),0,0,0,0,,,,,,,,,
1587780180.0,2020-04-25 02:03:00,0,0,"defaultdict(<class 'set'>, {})",set(),0,0,0,0,19,0,0,0,set(),18106,0,0,0,set(),0,0,0,0,,,,,,,,,
1587780240.0,2020-04-25 02:04:00,0,0,"defaultdict(<class 'set'>, {})",set(),0,0,0,0,19,0,0,0,set(),18106,0,0,0,set(),0,0,0,0,,,,,,,,,
1587780300.0,2020-04-25 02:05:00,0,0,"defaultdict(<class 'set'>, {})",set(),0,0,0,0,19,0,0,0,set(),18106,0,0,0,set(),0,0,0,0,,,,,,,,,
1587780360.0,2020-04-25 02:06:00,0,0,"defaultdict(<class 'set'>, {})",set(),0,0,0,0,19,0,0,0,set(),18106,0,0,0,set(),0,0,0,0,,,,,,,,,
1587780420.0,2020-04-25 02:07:00,0,0,"defaultdict(<class 'set'>, {})",set(),0,0,0,0,19,0,0,0,set(),18106,0,0,0,set(),0,0,0,0,,,,,,,,,
1587780480.0,2020-04-25 02:08:00,0,0,"defaultdict(<class 'set'>, {})",set(),0,0,0,0,19,0,0,0,set(),18106,0,0,0,set(),0,0,0,0,,,,,,,,,
1587780540.0,2020-04-25 02:09:00,0,0,"defaultdict(<class 'set'>, {})",set(),0,0,0,0,19,0,0,0,set(),18106,0,0,0,set(),0,0,0,0,,,,,,,,,
1587780600.0,2020-04-25 02:10:00,0,0,"defaultdict(<class 'set'>, {})",set(),0,0,0,0,19,0,0,0,set(),18106,0,0,0,set(),0,0,0,0,,,,,,,,,
1587780660.0,2020-04-25 02:11:00,0,0,"defaultdict(<class 'set'>, {})",set(),0,0,0,0,19,0,0,0,set(),18106,0,0,0,set(),0,0,0,0,,,,,,,,,
1587780720.0,2020-04-25 02:12:00,0,0,"defaultdict(<class 'set'>, {})",set(),0,0,0,0,19,0,0,0,set(),18106,0,0,0,set(),0,0,0,0,,,,,,,,,
1587780780.0,2020-04-25 02:13:00,0,0,"defaultdict(<class 'set'>, {})",set(),0,0,0,0,19,0,0,0,set(),18106,0,0,0,set(),0,0,0,0,,,,,,,,,
1587780840.0,2020-04-25 02:14:00,3,0,"defaultdict(<class 'set'>, {})",set(),0,0,0,0,19,0,0,3,set(),18106,1,2,0,set(),0,0,0,0,1.0,1.0,,,1.0,,,,
1587780900.0,2020-04-25 02:15:00,0,0,"defaultdict(<class 'set'>, {})",set(),0,0,0,0,19,0,0,0,set(),18106,0,0,0,set(),0,0,0,0,,,,,,,,,
